screen_name,profile_image_url,location,created_time,text
凌凌202306,"https://tvax4.sinaimg.cn/crop.0.0.118.118.50/008wX5nIly8het3qvvsejj303a03aa9t.jpg?KID=imgbed,tva&Expires=1686727559&ssig=oNyLUcx2b4",北京,Tue Jun 13 22:27:40  2023,坐等诽谤大叔的张某被公诉
嗯哼嗯哼-198007,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/008vyfYcly8h72emmtpioj30u00u0tc7.jpg?KID=imgbed,tva&Expires=1686727559&ssig=sqwR2ZpSN4",其他,Tue Jun 13 19:23:04  2023,事实清楚可查，你呼吁一下赶紧公布处罚结果啊。[doge][doge][doge]，网络暴力是女研究生发起的，现在她在网络上被人讨论一次都是由于她当初做的事情，一个研究生，自己做事自己承担，你发到网上你就要承担后果哦[doge][doge][doge]
展少侠在江湖,"https://tva1.sinaimg.cn/crop.0.0.664.664.50/d3c0f809jw8f2ysbynj42j20ig0igq4r.jpg?KID=imgbed,tva&Expires=1686727559&ssig=5ZmauTmvcS",安徽 亳州,Tue Jun 13 18:02:50  2023,首先现在的媒体为了流量 一点下线都没了  视频掐头去尾 新闻真实性不核实
陕西高院,"https://tvax3.sinaimg.cn/crop.0.0.179.179.50/e92d8eadly8h8vgpyl1qvj204z04zzka.jpg?KID=imgbed,tva&Expires=1686727559&ssig=GRklgCXV3X",陕西,Tue Jun 13 17:09:01  2023,#网络暴力违法犯罪应当依法严肃追究#【新华时评：#为惩治网络暴力进一步织密法网#】
小龙同學320,"https://tvax2.sinaimg.cn/crop.0.0.1078.1078.50/0068ry4Ply8h6omd3mm78j30ty0tytbh.jpg?KID=imgbed,tva&Expires=1686727559&ssig=XUeCM7WIOa",河南 郑州,Tue Jun 13 16:58:32  2023,@胡锡进
精彩洛阳,"https://tvax2.sinaimg.cn/crop.0.0.600.600.50/002j9qmIly8h8vgcxxniqj60go0gotag02.jpg?KID=imgbed,tva&Expires=1686727559&ssig=w9K8y8VLtm",河南,Tue Jun 13 16:57:38  2023,关注
大理罗会才,"https://tvax4.sinaimg.cn/crop.0.0.512.512.50/006srPz4ly8h28fa199qsj30e80e8wf6.jpg?KID=imgbed,tva&Expires=1686727559&ssig=DXiTUeY3Ys",广东 广州,Tue Jun 13 16:47:23  2023,良言一句三冬暖，恶语伤人六月寒。网暴离你我并不遥远，惩治网络暴力需要从你我做起，依法上网、文明上网，共同抵制网络暴力，共同建设美好和谐的网上家园。#网络暴力违法犯罪应当依法严肃追究#
希望希忘,"https://tvax1.sinaimg.cn/crop.0.0.702.702.50/006b6mqRly8he9lxikjmcj30ji0jijse.jpg?KID=imgbed,tva&Expires=1686727559&ssig=KZPat6rug6",其他,Tue Jun 13 15:46:01  2023,希望尽快看到行动措施
统倭服朝灭美寇,"https://tvax3.sinaimg.cn/crop.0.0.1002.1002.50/6c80f70cly8gv2hv9funtj20ru0rudhb.jpg?KID=imgbed,tva&Expires=1686727559&ssig=XizueVAp5s",四川,Tue Jun 13 15:43:28  2023,？？？打拳的不整治？
陈拾不是陈十,"https://tvax3.sinaimg.cn/crop.0.0.254.254.50/007gQM9dly8hcdfdpciuij3072072q30.jpg?KID=imgbed,tva&Expires=1686727559&ssig=rXIQ8cJlwt",广东,Tue Jun 13 15:06:28  2023,看看体育圈啊，运动员被造谣、语言侮辱、网暴，别只说不做
石头剪刀布人生,"https://tvax2.sinaimg.cn/crop.0.0.663.663.50/0085kVfaly8h1xvsym2c9j30if0ifaaw.jpg?KID=imgbed,tva&Expires=1686727559&ssig=cijSuAO%2FRT",上海,Tue Jun 13 14:57:28  2023,毒教材呢？？？？？？
献县法院,"https://tva4.sinaimg.cn/crop.1.6.173.173.50/ec5dffa0tw1ecpzjkeux3j205005074o.jpg?KID=imgbed,tva&Expires=1686727559&ssig=F5lHlWQlvg",河北 沧州,Tue Jun 13 14:45:12  2023,依法上网、文明上网，共同抵制网络暴力，共同建设美好和谐的网上家园。#刘鑫不服二审判决申请再审# 
是非题zyq,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/008ey7WFly8h8plvzjr3lj30u00u0wi3.jpg?KID=imgbed,tva&Expires=1686727559&ssig=cSatwfQyrt",其他,Tue Jun 13 14:44:48  2023,还有来总这里什么时候整顿？来总带节奏管不管？
安妮·阿尔弗雷德·阿德勒,"https://tvax1.sinaimg.cn/crop.0.0.1002.1002.50/0080sYxTly8g993q1boktj30ru0ru75z.jpg?KID=imgbed,tva&Expires=1686727559&ssig=MveEEkmhGn",广东,Tue Jun 13 14:42:38  2023,先将川大这个女生法办了[吃瓜]
真系变成老坑公,"https://tvax2.sinaimg.cn/crop.9.0.942.942.50/e5111794ly8gni6eee6omj20qo0q6wh2.jpg?KID=imgbed,tva&Expires=1686727559&ssig=0fjOXzMZfK",广东 广州,Tue Jun 13 14:30:06  2023,执行力要跟得上啊，先从川大开始[赞]
1304and317,"https://tvax2.sinaimg.cn/crop.0.0.986.986.50/54b0e6dely8gwnms8hzt0j20re0retb2.jpg?KID=imgbed,tva&Expires=1686727559&ssig=POrBW4gcNn",湖北 武汉,Tue Jun 13 14:05:20  2023,严惩网红对其他人的网暴
只喝瑞幸陨石拿铁,"https://tvax2.sinaimg.cn/crop.0.0.511.511.50/006EbZtwly8h5hkejoct2j30e70e7dg8.jpg?KID=imgbed,tva&Expires=1686727559&ssig=YLg%2FJPSWlm",北京,Tue Jun 13 13:39:29  2023,开除张某啊 光喊口号了
公益时报,"https://tvax4.sinaimg.cn/crop.0.0.500.500.50/701faf69ly8h8w4pjvje3j20dw0dwt97.jpg?KID=imgbed,tva&Expires=1686727559&ssig=cCmJYeRP95",北京 朝阳区,Tue Jun 13 13:15:28  2023,#网络暴力违法犯罪应当依法严肃追究#【新华时评：#为惩治网络暴力进一步织密法网#】近日，最高人民法院、最高人民检察院、公安部起草的《关于依法惩治网络暴力违法犯罪的指导意见（征求意见稿）》亮相，彰显司法机关、执法部门依法惩治网络暴力违法犯罪的决心，坚定了全社会打击网暴的信心。
夕色琉璃Anne,"https://tvax2.sinaimg.cn/crop.0.0.1003.1003.50/005MPoqMly8heo8xpddu9j30rv0rvjs2.jpg?KID=imgbed,tva&Expires=1686727560&ssig=oZc0apniDd",河南 郑州,Tue Jun 13 13:06:43  2023,古代刑法虽然残暴，确实有存在的道理。
