screen_name,profile_image_url,location,created_time,text
老人家不需要坚强重生版,"https://tvax1.sinaimg.cn/crop.0.0.828.828.50/0088CDaqly8h5skih6jv2j30n00n0abj.jpg?KID=imgbed,tva&Expires=1686725982&ssig=ToniPzETFI",四川 成都,Fri Jun 09 14:49:32  2023,网络实名制！网络实名制！网络实名制！
狗狗摊煎饼-3-,"https://tvax2.sinaimg.cn/crop.0.0.1000.1000.50/a3381bdbly8hecef5rfkij20rs0rsjuf.jpg?KID=imgbed,tva&Expires=1686725982&ssig=3QKHfrgzJH",浙江 温州,Fri Jun 09 22:24:35  2023,@温妲己 @温如也 这两个营销号搬弄是非，行为及其恶劣，造谣拱火无所不用其极，建议马上封号，停止皮下个人一切账户的使用
云开雨若止,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/007Dsq9jly8havz98faxcj30u00u0tc8.jpg?KID=imgbed,tva&Expires=1686725982&ssig=Em%2Fujvx3ry",广东,Fri Jun 09 17:04:00  2023,LOWS好好看下，依法严惩网络暴力违法犯罪，对网络诽谤、网络侮辱、侵犯公民个人信息等行为准确适用法律。
D想抱橙子的公主C,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/0075sokHly8hdq3o1lb27j30u00u077p.jpg?KID=imgbed,tva&Expires=1686725982&ssig=pa8PiloHG1",辽宁,Fri Jun 09 17:02:34  2023,网络不是不法之地，建议推行网络实名。
loli小草莓,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/6ea0541aly8h8awb1zua9j20u00u0dgf.jpg?KID=imgbed,tva&Expires=1686725982&ssig=eUbF3gA5PM",其他,Fri Jun 09 14:34:15  2023,严惩 包括虐杀动物的
·慕秦·,"https://tvax2.sinaimg.cn/crop.0.0.512.512.50/6b8644edly8he55owbkrxj20e80e8wf4.jpg?KID=imgbed,tva&Expires=1686725982&ssig=XDpllze%2BH2",广东,Fri Jun 09 14:31:52  2023,支持
爬上月亮I,"https://tvax2.sinaimg.cn/crop.0.0.512.512.50/ab82f13cly8hd8izm8ie0j20e80e8mxp.jpg?KID=imgbed,tva&Expires=1686725982&ssig=gQb2ECZQJ%2F",陕西 西安,Fri Jun 09 14:19:49  2023,支持 网络暴力不可取
你的废柴朋友,"https://tvax4.sinaimg.cn/crop.0.0.512.512.50/005tPJQwly8hddl8wwd4fj30e80e80t1.jpg?KID=imgbed,tva&Expires=1686725983&ssig=1uw4YjsHaM",其他,Fri Jun 09 14:12:36  2023,支持！
陪小羊看星星,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/006oSpo7ly8h61vmvksb1j30u00u1dh0.jpg?KID=imgbed,tva&Expires=1686725983&ssig=nJg6bf3oU0",江苏,Mon Jun 12 00:54:29  2023,dy上的营销号[抓狂]造谣的
瀚海有雪,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/007YikAply8hevfb83r2jj30u00u040e.jpg?KID=imgbed,tva&Expires=1686725983&ssig=vu%2Fzf2ODiA",其他,Sat Jun 10 13:31:28  2023,建议严查大v 营销号，只博眼球赚流量赚钱，散布虚假信息，人身攻击带节奏，却不用承担任何责任！往往很多事情都是他们在带节奏，改变事情发展的走向，就因为流量大，希望能落实到各个平台实处！网络不是法外之地，每个人都要对自己的言行负责！
北瀚巷Hhh,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/008aOlw2ly8heqh8zpnmaj30u00u077r.jpg?KID=imgbed,tva&Expires=1686725983&ssig=RYk5AtT9Qr",山东,Sat Jun 10 12:28:42  2023,建议严查大v 营销号，只博眼球赚流量赚钱，散布虚假信息，人身攻击带节奏，却不用承担任何责任！往往很多事情都是他们在带节奏，改变事情发展的走向，就因为流量大，希望能落实到各个平台实处！网络不是法外之地，每个人都要对自己的言行负责！
远远的漂流瓶,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/3fb95995ly8hdqunwbjk0j20u00u07cj.jpg?KID=imgbed,tva&Expires=1686725983&ssig=g95LWXI8b%2B",上海,Sat Jun 10 09:03:47  2023,网络不是法外之地，违法必究。
菲德尔李斯特_,"https://tvax4.sinaimg.cn/crop.0.0.640.640.50/008wLaUhly8h9u07dt6ibj30hs0hstbd.jpg?KID=imgbed,tva&Expires=1686725983&ssig=vN0qIsk1Zc",上海 奉贤区,Sat Jun 10 00:08:07  2023,不要图一时口快 夸人的话语脱口而出，伤人的话语三思而后行[awsl]
瀛馨悦,"https://tvax3.sinaimg.cn/crop.0.0.512.512.50/81428560ly8h8mz6d70nzj20e80e8aav.jpg?KID=imgbed,tva&Expires=1686725983&ssig=C%2F9ww8h6At",广东 广州,Sat Jun 10 00:01:21  2023,大力支持！
