screen_name,profile_image_url,location,created_time,text
小盒子sun,"https://tvax1.sinaimg.cn/crop.0.0.996.996.50/006J8EBely8gik4wdte0kj30ro0ro0tx.jpg?KID=imgbed,tva&Expires=1687010346&ssig=jcsJYqW%2FsH",浙江 温州,Mon Jun 05 18:55:28  2023,来迟了 选择支持
小郭家的阿源,"https://tvax4.sinaimg.cn/crop.0.0.664.664.50/008h3oPhly8goycbd75ykj30ig0igmys.jpg?KID=imgbed,tva&Expires=1687010347&ssig=9uABJ%2F1oAC",云南 红河,Mon Jun 05 18:45:06  2023,支持，必须支持
不要浪费时间啊啊,"https://tvax2.sinaimg.cn/crop.0.0.512.512.50/86cdbb23ly8gl8s8mxpf0j20e80e8aar.jpg?KID=imgbed,tva&Expires=1687010347&ssig=HISLhbCQcG",浙江 杭州,Mon Jun 05 18:43:39  2023,支持，网络不是法外之地
燕子丫头微博,"https://tvax1.sinaimg.cn/crop.0.0.590.590.50/6c75be49ly8h17ssvj907j20ge0gewfh.jpg?KID=imgbed,tva&Expires=1687010347&ssig=0E5sVtQdGG",广西 南宁,Mon Jun 05 18:40:06  2023,和征信挂钩吧。人只有在触及自己利益的时候才知道……
甜甜37959,"https://tvax4.sinaimg.cn/crop.0.0.40.40.50/008iyoszly4gq4488fswij30140143y9.jpg?KID=imgbed,tva&Expires=1687010347&ssig=ja%2BJtoxVYU",其他,Mon Jun 05 18:14:46  2023,支持，支持
Lucky_蜜糖柒,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/0084ymkLly8h9se74aplbj30u00u0mz0.jpg?KID=imgbed,tva&Expires=1687010347&ssig=hK9G2fuA5x",甘肃,Mon Jun 05 16:25:32  2023,呼吁立法，支持公诉。请保护聚光灯下公众人物的个人隐私。明星、网红、up主首先是人，其次才是社会身份。——来自一个长期被网暴，严重影响身心的小镇女孩的心声…
YINGZI的夜游园,"https://tvax4.sinaimg.cn/crop.0.0.827.827.50/7515f539ly8hel8qpjr29j20mz0mz3zu.jpg?KID=imgbed,tva&Expires=1687010347&ssig=Gr8oVax6km",重庆,Mon Jun 05 15:38:38  2023,必须支持 网络氛围太乱了
gskuning,"https://tva3.sinaimg.cn/crop.0.0.180.180.50/a5797714jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1687010347&ssig=FgesdGj99p",辽宁 沈阳,Mon Jun 05 11:44:26  2023,支持
夏日蜂蜜红豆派够热气,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/008ekMC8ly8hc8hn6hhx1j30u00u0adi.jpg?KID=imgbed,tva&Expires=1687010347&ssig=1khgKo7v8W",其他,Mon Jun 05 11:23:58  2023,#建议出台反网络暴力法你支持吗#强烈支持[拳头]希望能有公诉！刑罚至少3年起步，罚款至少300万充公！！[拳头][拳头]
是唐家三少啊,"https://tvax3.sinaimg.cn/crop.0.0.640.640.50/005YfrM4ly8gpf1rb533fj30hs0hswf6.jpg?KID=imgbed,tva&Expires=1687010347&ssig=zErPz61cL0",广东,Mon Jun 05 01:21:02  2023,看电视剧《公诉》来的，结果来晚了～投票时长可以搞长一点
秀出新精彩_,"https://tvax2.sinaimg.cn/crop.0.0.500.500.50/906aa44ely8h6kap4mr0wj20dw0dwaas.jpg?KID=imgbed,tva&Expires=1687010347&ssig=2M4GpxRsFB",广东,Mon Jun 05 00:33:32  2023,必须，而且按刑事案件出来
炸鱼配土豆,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/006TeT7Ely8heifzdsmeqj30u00u0q4n.jpg?KID=imgbed,tva&Expires=1687010347&ssig=u7u0xLBS8H",海外 澳大利亚,Sun Jun 04 23:35:22  2023,支持！顺带着把反虐待动物法也安排一下
楛澀de木奉木奉糖51860,"https://tvax4.sinaimg.cn/crop.0.0.784.784.50/007iTYDPly8hbycmw952gj30ls0lsjt2.jpg?KID=imgbed,tva&Expires=1687010347&ssig=9TAuT4g0Su",其他,Sun Jun 04 22:54:09  2023,全力支持，必须支持法律严惩不贷[怒]
楛澀de木奉木奉糖51860,"https://tvax4.sinaimg.cn/crop.0.0.784.784.50/007iTYDPly8hbycmw952gj30ls0lsjt2.jpg?KID=imgbed,tva&Expires=1687010347&ssig=9TAuT4g0Su",其他,Sun Jun 04 22:53:26  2023,把反对的记录下来，绝对有用
魔都乡下人佩恩,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/007q5068ly8hbnw34fpmyj30u00u0goe.jpg?KID=imgbed,tva&Expires=1687010347&ssig=dokZBiHLpq",其他,Sun Jun 04 22:04:22  2023,曝光本人，同时封杀本人出现在中国的任何平台。严重的，公开道歉赔款以及坐牢。
慈贤-圆心,"https://tvax3.sinaimg.cn/crop.0.0.818.818.50/6370b8ealy8hcotow8msnj20mr0mqgpg.jpg?KID=imgbed,tva&Expires=1687010347&ssig=DZhXlly2h4",四川 巴中,Sun Jun 04 21:30:51  2023,反对网络暴力[努力]
HUHUOMO,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/006fUlCGly8hd8t0ijuxgj30u00u0414.jpg?KID=imgbed,tva&Expires=1687010347&ssig=I8DYpMWnxc",福建 福州,Sun Jun 04 21:10:19  2023,支持！！语言的力量不可小觑！！还有动物法也加强跟新一下吧[泪][泪]
沐若清尘1314520,"https://tva3.sinaimg.cn/crop.83.0.334.334.50/005JF9ccjw8ejh29gl3w2j30dw09a0t5.jpg?KID=imgbed,tva&Expires=1687010347&ssig=CtnAeh%2FjlE",山东,Sun Jun 04 19:43:26  2023,什么时候出台
